feed_name,entity_id,trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,current_stop_sequence,current_status,stop_id,timestamp_unix,timestamp_readable,vehicle_id,vehicle_label,latitude,longitude,bearing,odometer,speed,congestion_level,occupancy_status
1234567S,000109,130800_3..S01R,3,0,,20260512,0,11,0,132S,1778638253,2026-05-12 19:10:53,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000111,131600_3..N01R,3,0,,20260512,0,11,1,239N,1778638239,2026-05-12 19:10:39,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000113,132300_3..S01R,3,0,,20260512,0,6,1,227S,1778638225,2026-05-12 19:10:25,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000115,132600_3..N01R,3,0,,20260512,0,5,1,253N,1778638225,2026-05-12 19:10:25,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000121,126600_4..S05R,4,0,,20260512,0,28,1,237S,1778638207,2026-05-12 19:10:07,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000123,126900_4..N06R,4,0,,20260512,0,27,2,402N,1778638254,2026-05-12 19:10:54,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000125,127350_4..N06R,4,0,,20260512,0,25,1,406N,1778638234,2026-05-12 19:10:34,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000127,127700_4..S05R,4,0,,20260512,0,20,0,640S,1778638253,2026-05-12 19:10:53,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000129,128300_4..N06R,4,0,,20260512,0,18,1,413N,1778638251,2026-05-12 19:10:51,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000131,128700_4..S05R,4,0,,20260512,0,20,2,640S,1778638254,2026-05-12 19:10:54,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000133,129300_4..N06R,4,0,,20260512,0,15,2,416N,1778638250,2026-05-12 19:10:50,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000135,129700_4..S05R,4,0,,20260512,0,18,1,631S,1778638189,2026-05-12 19:09:49,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000137,130300_4..N06R,4,0,,20260512,0,13,2,626N,1778638240,2026-05-12 19:10:40,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000139,130600_4..S05R,4,0,,20260512,0,15,2,621S,1778638250,2026-05-12 19:10:50,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000141,131300_4..N06R,4,0,,20260512,0,9,1,640N,1778638255,2026-05-12 19:10:55,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000143,131550_4..S05R,4,0,,20260512,0,12,2,414S,1778638250,2026-05-12 19:10:50,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000145,132300_4..N06R,4,0,,20260512,0,4,1,234N,1778638236,2026-05-12 19:10:36,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000147,132700_4..S05R,4,0,,20260512,0,3,1,405S,1778638218,2026-05-12 19:10:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000149,133300_4..N06R,4,0,,20260512,0,1,1,250N,1778637820,2026-05-12 19:03:40,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000157,128350_5..N73R,5,0,,20260512,0,23,1,503N,1778638255,2026-05-12 19:10:55,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000159,129300_5..N73R,5,0,,20260512,0,19,2,214N,1778638245,2026-05-12 19:10:45,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000161,130400_5..N73R,5,0,,20260512,0,11,2,222N,1778638252,2026-05-12 19:10:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000163,131400_5..N73R,5,0,,20260512,0,8,2,626N,1778638249,2026-05-12 19:10:49,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000165,132100_5..S01R,5,0,,20260512,0,6,2,213S,1778638252,2026-05-12 19:10:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000167,132400_5..N73R,5,0,,20260512,0,5,2,635N,1778638249,2026-05-12 19:10:49,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000172,103950_6..N02R,6X,0,,20260512,0,1,2,640N,1778622113,2026-05-12 14:41:53,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000175,127100_6..N01R,6,0,,20260512,0,38,1,601N,1778638224,2026-05-12 19:10:24,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000177,127550_6..S01R,6,0,,20260512,0,35,0,637S,1778638251,2026-05-12 19:10:51,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000179,127600_6..N01R,6,0,,20260512,0,34,1,606N,1778638237,2026-05-12 19:10:37,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000181,128100_6..N01R,6,0,,20260512,0,31,1,609N,1778638215,2026-05-12 19:10:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000183,128300_6..S01R,6,0,,20260512,0,29,1,631S,1778638206,2026-05-12 19:10:06,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000185,128600_6..N01R,6,0,,20260512,0,28,2,612N,1778638242,2026-05-12 19:10:42,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000187,129100_6..N01R,6,0,,20260512,0,25,1,615N,1778638247,2026-05-12 19:10:47,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000189,129150_6..S01R,6,0,,20260512,0,25,1,627S,1778638217,2026-05-12 19:10:17,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000191,129600_6..N03X021,6,0,,20260512,0,22,0,618N,1778638243,2026-05-12 19:10:43,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000193,130000_6..S01X021,6,0,,20260512,0,11,1,622S,1778638250,2026-05-12 19:10:50,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000195,130100_6..N01R,6,0,,20260512,0,20,1,621N,1778638159,2026-05-12 19:09:19,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000197,130600_6..N01R,6,0,,20260512,0,17,0,624N,1778638251,2026-05-12 19:10:51,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000199,130750_6..S01X021,6,0,,20260512,0,9,1,619S,1778638207,2026-05-12 19:10:07,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000201,131250_6..N01R,6,0,,20260512,0,13,2,628N,1778638252,2026-05-12 19:10:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000203,131550_6..S01X021,6,0,,20260512,0,8,2,613S,1778638211,2026-05-12 19:10:11,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000205,131850_6..N01R,6,0,,20260512,0,10,2,631N,1778638250,2026-05-12 19:10:50,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000207,132350_6..S01X021,6,0,,20260512,0,5,1,606S,1778638212,2026-05-12 19:10:12,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000209,132450_6..N01R,6,0,,20260512,0,6,1,635N,1778638233,2026-05-12 19:10:33,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000211,133150_6..N01R,6,0,,20260512,0,1,1,640N,1778638058,2026-05-12 19:07:38,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000220,032950_7..S,7,0,,20260512,0,1,1,701S,1778577605,2026-05-12 02:20:05,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000222,039250_7X..S,7X,0,,20260512,0,10,1,720S,1778583449,2026-05-12 03:57:29,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000224,040450_7..S,7,0,,20260512,0,1,1,701S,1778582433,2026-05-12 03:40:33,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000226,041750_7X..S,7X,0,,20260512,0,10,1,720S,1778587122,2026-05-12 04:58:42,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000228,041800_7..N,7,0,,20260512,0,1,1,726N,1778583237,2026-05-12 03:53:57,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000230,042250_7..N,7,0,,20260512,0,1,1,726N,1778583814,2026-05-12 04:03:34,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000232,043250_7..N,7,0,,20260512,0,1,1,726N,1778584356,2026-05-12 04:12:36,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000234,044500_7..N,7,0,,20260512,0,1,2,726N,1778584996,2026-05-12 04:23:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000237,045150_7X..S,7X,0,,20260512,0,1,1,701S,1778585315,2026-05-12 04:28:35,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000239,045750_7X..S,7X,0,,20260512,0,1,1,701S,1778585764,2026-05-12 04:36:04,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000241,046750_7..S,7,0,,20260512,0,1,1,701S,1778586408,2026-05-12 04:46:48,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000243,048300_7..N,7,0,,20260512,0,1,1,726N,1778587050,2026-05-12 04:57:30,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000245,048800_7..N,7,0,,20260512,0,1,1,726N,1778587732,2026-05-12 05:08:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000247,049350_7X..S,7X,0,,20260512,0,1,1,701S,1778587454,2026-05-12 05:04:14,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000249,049700_7..N,7,0,,20260512,0,1,1,726N,1778587875,2026-05-12 05:11:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000251,050700_7X..S,7X,0,,20260512,0,1,1,701S,1778588797,2026-05-12 05:26:37,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000253,051150_7X..S,7X,0,,20260512,0,1,1,701S,1778589043,2026-05-12 05:30:43,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000255,051750_7X..S,7X,0,,20260512,0,1,1,701S,1778589261,2026-05-12 05:34:21,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000257,052800_7X..S,7X,0,,20260512,0,1,1,701S,1778589861,2026-05-12 05:44:21,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000259,055900_7X..S,7X,0,,20260512,0,1,1,701S,1778591350,2026-05-12 06:09:10,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000261,057600_7..N,7,0,,20260512,0,1,1,726N,1778592824,2026-05-12 06:33:44,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000263,058350_7..S,7,0,,20260512,0,1,1,701S,1778593377,2026-05-12 06:42:57,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000265,059200_7..N,7,0,,20260512,0,1,1,726N,1778593736,2026-05-12 06:48:56,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000267,067100_7..S,7,0,,20260512,0,1,1,701S,1778598279,2026-05-12 08:04:39,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000269,069600_7..S,7,0,,20260512,0,1,1,701S,1778599396,2026-05-12 08:23:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000271,129250_7..N,7,0,,20260512,0,22,1,701N,1778638239,2026-05-12 19:10:39,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000273,129650_7..N,7,0,,20260512,0,22,2,701N,1778638247,2026-05-12 19:10:47,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000275,130000_7..S,7,0,,20260512,0,18,1,724S,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000277,130050_7..N,7,0,,20260512,0,21,2,702N,1778638251,2026-05-12 19:10:51,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000279,130500_7..S,7,0,,20260512,0,16,1,721S,1778638200,2026-05-12 19:10:00,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000281,130550_7..N,7,0,,20260512,0,15,1,710N,1778638238,2026-05-12 19:10:38,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000283,131000_7..S,7,0,,20260512,0,12,2,716S,1778638241,2026-05-12 19:10:41,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000285,131050_7..N,7,0,,20260512,0,13,1,712N,1778638248,2026-05-12 19:10:48,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000287,131500_7..S,7,0,,20260512,0,10,1,714S,1778638232,2026-05-12 19:10:32,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000289,131550_7..N,7,0,,20260512,0,9,1,716N,1778638241,2026-05-12 19:10:41,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000291,132000_7..S,7,0,,20260512,0,8,2,710S,1778638234,2026-05-12 19:10:34,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000293,132050_7..N,7,0,,20260512,0,6,1,720N,1778638207,2026-05-12 19:10:07,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000295,132500_7..S,7,0,,20260512,0,5,1,707S,1778638213,2026-05-12 19:10:13,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000297,132550_7..N,7,0,,20260512,0,4,1,723N,1778638240,2026-05-12 19:10:40,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000299,133000_7..S,7,0,,20260512,0,2,1,702S,1778638214,2026-05-12 19:10:14,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000301,133050_7..N,7,0,,20260512,0,2,2,725N,1778638247,2026-05-12 19:10:47,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000303,133500_7..S,7,0,,20260512,0,1,1,701S,1778637998,2026-05-12 19:06:38,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000305,133550_7..N,7,0,,20260512,0,1,1,726N,1778638033,2026-05-12 19:07:13,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000317,052550_7..N,7,0,,20260512,0,1,1,726N,1778589957,2026-05-12 05:45:57,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000319,133000_GS.N01R,GS,0,,20260512,0,2,2,902N,1778638248,2026-05-12 19:10:48,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000002A,125450_A..N54R,A,0,20:54:30,20260512,0,28,1,A03N,1778638241,2026-05-12 19:10:41,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000004A,124150_A..N55R,A,0,20:41:30,20260512,0,31,1,A09N,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000006A,125700_A..S58R,A,0,20:57:00,20260512,0,28,1,H03S,1778638012,2026-05-12 19:06:52,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000008A,126100_A..N55R,A,0,21:01:00,20260512,0,27,1,A27N,1778638202,2026-05-12 19:10:02,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000010A,126800_A..S57R,A,0,21:08:53,20260512,0,24,1,A59S,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000012A,126900_A..N54R,A,0,21:09:00,20260512,0,23,1,A12N,1778638197,2026-05-12 19:09:57,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000014A,127600_A..N54R,A,0,21:16:00,20260512,0,22,1,A15N,1778638212,2026-05-12 19:10:12,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000016A,127900_A..S58R,A,0,21:19:14,20260512,0,20,1,A48S,1778638162,2026-05-12 19:09:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000018A,128050_A..N55R,A,0,21:20:00,20260512,0,17,1,A46N,1778638052,2026-05-12 19:07:32,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000020A,128950_A..S57R,A,0,21:28:13,20260512,0,16,1,A40S,1778638237,2026-05-12 19:10:37,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000022A,129250_A..N54R,A,0,21:32:30,20260512,0,16,1,A34N,1778638202,2026-05-12 19:10:02,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000024A,130550_A..N55R,A,0,21:45:30,20260512,0,10,1,A61N,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000026A,131450_A..N58R,A,0,21:54:00,20260512,0,6,1,H04N,1778637936,2026-05-12 19:05:36,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000028A,130300_A..S58R,A,0,21:43:00,20260512,0,10,1,A28S,1778638222,2026-05-12 19:10:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000030A,131450_A..N54R,A,0,21:54:30,20260512,0,8,1,A51N,1778638167,2026-05-12 19:09:27,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000032A,131500_A..S57R,A,0,21:55:00,20260512,0,7,1,A15S,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000034A,132600_A..S58R,A,0,22:06:00,20260512,0,3,1,A06S,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000036A,132800_A..S05R,A,0,22:08:30,20260512,0,1,1,A03S,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000038A,133150_A..N09R,A,0,22:11:30,20260512,0,0,2,H11N,1778638290,2026-05-12 19:11:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000040A,133800_A..N54R,A,0,22:18:00,20260512,0,0,2,A65N,1778638680,2026-05-12 19:18:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000042A,133600_A..S74R,A,0,22:16:00,20260512,0,0,2,A02S,1778638560,2026-05-12 19:16:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000044A,134100_A..N04R,A,0,22:21:00,20260512,0,0,2,A65N,1778638860,2026-05-12 19:21:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000046A,134650_A..S05R,A,0,22:26:30,20260512,0,0,2,A02S,1778639190,2026-05-12 19:26:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000048A,135400_A..S05R,A,0,22:34:00,20260512,0,0,2,A02S,1778639640,2026-05-12 19:34:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000050A,136200_A..S74R,A,0,22:42:00,20260512,0,0,2,A02S,1778640120,2026-05-12 19:42:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000052A,135600_A..N09R,A,0,22:36:00,20260512,0,0,2,H11N,1778639760,2026-05-12 19:36:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000054A,136500_A..N04R,A,0,22:45:00,20260512,0,0,2,A65N,1778640300,2026-05-12 19:45:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000056A,137300_A..S05R,A,0,22:53:00,20260512,0,0,2,A02S,1778640780,2026-05-12 19:53:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000058A,138150_A..N09R,A,0,23:01:30,20260512,0,0,2,H11N,1778641290,2026-05-12 20:01:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000060A,138300_A..S74R,A,0,23:03:00,20260512,0,0,2,A02S,1778641380,2026-05-12 20:03:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000062A,139000_A..N04R,A,0,23:10:00,20260512,0,0,2,A65N,1778641800,2026-05-12 20:10:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000002C,126350_C..N04R,C,0,21:03:31,20260512,0,38,1,A10N,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000004C,127200_C..S04R,C,0,21:12:30,20260512,0,34,1,A50S,1778638241,2026-05-12 19:10:41,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000006C,127450_C..N04R,C,0,21:15:22,20260512,0,30,1,A19N,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000008C,128150_C..S04R,C,0,21:25:00,20260512,0,24,1,A43S,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000010C,128950_C..S04R,C,0,21:29:30,20260512,0,23,1,A38S,1778638162,2026-05-12 19:09:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000012C,128650_C..N04R,C,0,21:26:56,20260512,0,25,1,A25N,1778638246,2026-05-12 19:10:46,,,0.0,0.0,0.0,0.0,0.0,0,0
