feed_name,entity_id,trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,current_stop_sequence,current_status,stop_id,timestamp_unix,timestamp_readable,vehicle_id,vehicle_label,latitude,longitude,bearing,odometer,speed,congestion_level,occupancy_status
ACE,000034A,129250_A..N54R,A,0,21:32:30,20260512,0,8,1,A51N,1778636892,2026-05-12 18:48:12,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000036A,131450_A..N58R,A,0,21:54:30,20260512,0,0,2,H11N,1778637270,2026-05-12 18:54:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000038A,131450_A..N54R,A,0,21:54:30,20260512,0,0,2,A65N,1778637270,2026-05-12 18:54:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000040A,130550_A..N55R,A,0,21:45:30,20260512,0,2,1,H09N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000042A,131500_A..S57R,A,0,21:55:00,20260512,0,0,2,A02S,1778637300,2026-05-12 18:55:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000044A,132600_A..S58R,A,0,22:06:00,20260512,0,0,2,A02S,1778637960,2026-05-12 19:06:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000046A,132800_A..S05R,A,0,22:08:00,20260512,0,0,2,A02S,1778638080,2026-05-12 19:08:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000048A,133150_A..N09R,A,0,22:11:30,20260512,0,0,2,H11N,1778638290,2026-05-12 19:11:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000050A,133800_A..N54R,A,0,22:18:00,20260512,0,0,2,A65N,1778638680,2026-05-12 19:18:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000052A,133600_A..S74R,A,0,22:16:00,20260512,0,0,2,A02S,1778638560,2026-05-12 19:16:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000054A,134100_A..N04R,A,0,22:21:00,20260512,0,0,2,A65N,1778638860,2026-05-12 19:21:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000056A,135400_A..S05R,A,0,22:34:00,20260512,0,0,2,A02S,1778639640,2026-05-12 19:34:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000058A,134650_A..S05R,A,0,22:26:30,20260512,0,0,2,A02S,1778639190,2026-05-12 19:26:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000060A,135600_A..N09R,A,0,22:36:00,20260512,0,0,2,H11N,1778639760,2026-05-12 19:36:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000062A,136200_A..S74R,A,0,22:42:00,20260512,0,0,2,A02S,1778640120,2026-05-12 19:42:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000064A,136500_A..N04R,A,0,22:45:00,20260512,0,0,2,A65N,1778640300,2026-05-12 19:45:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000002C,124350_C..S04R,C,0,20:44:04,20260512,0,36,1,A52S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000004C,124700_C..N04R,C,0,20:51:43,20260512,0,32,1,A17N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000006C,125250_C..S04R,C,0,20:53:12,20260512,0,30,1,A46S,1778636957,2026-05-12 18:49:17,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000008C,125550_C..N04R,C,0,20:55:58,20260512,0,31,1,A18N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000010C,126250_C..S04R,C,0,21:00:40,20260512,0,26,1,A42S,1778636951,2026-05-12 18:49:11,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000012C,126350_C..N04R,C,0,21:03:31,20260512,0,25,1,A25N,1778636952,2026-05-12 18:49:12,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000014C,127200_C..S04R,C,0,21:12:30,20260512,0,22,1,A36S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000016C,127450_C..N04R,C,0,21:15:22,20260512,0,18,1,A34N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000018C,128150_C..S04R,C,0,21:25:00,20260512,0,13,1,A28S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000020C,128650_C..N04R,C,0,21:26:56,20260512,0,14,1,A41N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000022C,130100_C..N04R,C,0,21:41:06,20260512,0,5,1,A50N,1778636957,2026-05-12 18:49:17,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000024C,128950_C..S04R,C,0,21:29:30,20260512,0,13,1,A24S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000026C,130750_C..S04R,C,0,21:47:30,20260512,0,1,1,A10S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000028C,131550_C..N04R,C,0,21:55:30,20260512,0,0,2,A55N,1778637330,2026-05-12 18:55:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000030C,129750_C..S04R,C,0,21:37:30,20260512,0,8,1,A18S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000032C,131750_C..S04R,C,0,21:57:30,20260512,0,0,2,A09S,1778637450,2026-05-12 18:57:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000034C,132550_C..N04R,C,0,22:05:30,20260512,0,0,2,A55N,1778637930,2026-05-12 19:05:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000036C,132800_C..S04R,C,0,22:08:00,20260512,0,0,2,A09S,1778638080,2026-05-12 19:08:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000038C,134000_C..N04R,C,0,22:20:00,20260512,0,0,2,A55N,1778638800,2026-05-12 19:20:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000002E,116950_E..N72R,E,0,19:30:25,20260512,0,19,1,F01N,1778632333,2026-05-12 17:32:13,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000004E,126150_E..N72R,E,0,21:01:30,20260512,0,21,1,G05N,1778636963,2026-05-12 18:49:23,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000006E,126100_E..S69R,E,0,21:00:57,20260512,0,20,1,A34S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000008E,127000_E..S69R,E,0,21:14:00,20260512,0,13,1,A25S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000010E,127550_E..N72R,E,0,21:15:30,20260512,0,14,1,G14N,1778636742,2026-05-12 18:45:42,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000012E,127050_E..N72R,E,0,21:10:30,20260512,0,17,1,F06N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000014E,127900_E..S69R,E,0,21:19:00,20260512,0,11,1,F12S,1778636946,2026-05-12 18:49:06,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000016E,127850_E..N,E,0,21:18:30,20260512,0,15,1,G21N,1778636922,2026-05-12 18:48:42,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000018E,128200_E..N72R,E,0,21:22:00,20260512,0,13,1,G21N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000020E,128900_E..N72R,E,0,21:29:00,20260512,0,12,1,F09N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000022E,128900_E..S69R,E,0,21:29:18,20260512,0,7,1,G14S,1778636872,2026-05-12 18:47:52,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000024E,129600_E..N05R,E,0,21:36:00,20260512,0,7,1,A27N,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000026E,130000_E..S69R,E,0,21:39:30,20260512,0,6,1,G08S,1778636962,2026-05-12 18:49:22,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000028E,131000_E..S69R,E,0,21:49:30,20260512,0,1,1,G06S,1778636958,2026-05-12 18:49:18,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000030E,131200_E..N05R,E,0,21:52:00,20260512,0,0,2,E01N,1778637120,2026-05-12 18:52:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000032E,130400_E..N05R,E,0,21:44:00,20260512,0,3,1,A32N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000034E,132000_E..S69R,E,0,22:00:00,20260512,0,0,2,G05S,1778637600,2026-05-12 19:00:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000036E,132000_E..N05R,E,0,22:00:00,20260512,0,0,2,E01N,1778637600,2026-05-12 19:00:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000038E,132800_E..N05R,E,0,22:08:00,20260512,0,0,2,E01N,1778638080,2026-05-12 19:08:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000040E,133000_E..S69R,E,0,22:10:00,20260512,0,0,2,G05S,1778638200,2026-05-12 19:10:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000042E,133800_E..N05R,E,0,22:18:00,20260512,0,0,2,E01N,1778638680,2026-05-12 19:18:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000044E,133900_E..S69R,E,0,22:19:00,20260512,0,0,2,G05S,1778638740,2026-05-12 19:19:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000046E,135000_E..S69R,E,0,22:30:00,20260512,0,0,2,G05S,1778639400,2026-05-12 19:30:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000048E,134800_E..N05R,E,0,22:28:00,20260512,0,0,2,E01N,1778639280,2026-05-12 19:28:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000050E,135800_E..N05R,E,0,22:38:00,20260512,0,0,2,E01N,1778639880,2026-05-12 19:38:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000052E,135600_E..S04R,E,0,22:36:00,20260512,0,0,2,G05S,1778639760,2026-05-12 19:36:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000054E,136450_E..S04R,E,0,22:44:30,20260512,0,0,2,G05S,1778640270,2026-05-12 19:44:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000056E,136800_E..N05R,E,0,22:48:00,20260512,0,0,2,E01N,1778640480,2026-05-12 19:48:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000002H,113800_H..N21R,H,0,18:58:00,20260512,0,5,1,H19N,1778627557,2026-05-12 16:12:37,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000004H,115450_H..N21R,H,0,19:14:30,20260512,0,5,1,H19N,1778628647,2026-05-12 16:30:47,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000006H,116500_H..N21R,H,0,19:26:02,20260512,0,5,1,H19N,1778629010,2026-05-12 16:36:50,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000008H,117450_H..N21R,H,0,19:34:30,20260512,0,5,1,H19N,1778629830,2026-05-12 16:50:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000010H,119050_H..N21R,H,0,19:50:30,20260512,0,5,1,H19N,1778630462,2026-05-12 17:01:02,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000012H,120450_H..N21R,H,0,20:04:30,20260512,0,5,1,H19N,1778631512,2026-05-12 17:18:32,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000014H,122300_H..N21R,H,0,20:23:00,20260512,0,5,1,H19N,1778632554,2026-05-12 17:35:54,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000016H,123850_H..N21R,H,0,20:38:30,20260512,0,5,1,H19N,1778633792,2026-05-12 17:56:32,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000018H,126000_H..N21R,H,0,21:00:00,20260512,0,5,1,H19N,1778634611,2026-05-12 18:10:11,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000020H,127950_H..N21R,H,0,21:19:30,20260512,0,5,1,H19N,1778635950,2026-05-12 18:32:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000022H,128350_H..S21R,H,0,21:23:30,20260512,0,5,1,H15S,1778635823,2026-05-12 18:30:23,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000024H,129650_H..N21R,H,0,21:36:30,20260512,0,4,1,H04N,1778636812,2026-05-12 18:46:52,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000026H,130050_H..S21R,H,0,21:40:30,20260512,0,5,1,H15S,1778636958,2026-05-12 18:49:18,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000028H,131350_H..N21R,H,0,21:53:30,20260512,0,0,2,H15N,1778637210,2026-05-12 18:53:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000030H,131900_H..S21R,H,0,21:59:00,20260512,0,0,2,H19S,1778637540,2026-05-12 18:59:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000032H,133000_H..N21R,H,0,22:10:00,20260512,0,0,2,H15N,1778638200,2026-05-12 19:10:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000034H,134100_H..S21R,H,0,22:21:00,20260512,0,0,2,H19S,1778638860,2026-05-12 19:21:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000036H,135200_H..N21R,H,0,22:32:00,20260512,0,0,2,H15N,1778639520,2026-05-12 19:32:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000038H,136300_H..S21R,H,0,22:43:00,20260512,0,0,2,H19S,1778640180,2026-05-12 19:43:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000002B,124300_B..N66R,B,0,20:42:30,20260512,0,24,1,A15N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000004B,125350_B..N66R,B,0,20:53:00,20260512,0,18,1,A21N,1778636948,2026-05-12 18:49:08,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000006B,126000_B..S66R,B,0,20:58:00,20260512,0,23,1,D31S,1778636948,2026-05-12 18:49:08,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000008B,126350_B..N66R,B,0,21:03:00,20260512,0,15,1,D14N,1778636932,2026-05-12 18:48:52,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000010B,127350_B..N66R,B,0,21:13:00,20260512,0,11,1,D20N,1778636941,2026-05-12 18:49:01,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000012B,127450_B..S66R,B,0,21:15:30,20260512,0,17,1,D22S,1778636782,2026-05-12 18:46:22,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000014B,127950_B..S,B,0,21:23:00,20260512,0,15,1,D20S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000002D,122400_D..S07R,D,0,20:24:00,20260512,0,33,1,B23S,1778636942,2026-05-12 18:49:02,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000004D,122900_D..N07R,D,0,20:29:00,20260512,0,25,1,D12N,1778636936,2026-05-12 18:48:56,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000006D,123650_D..N07R,D,0,20:36:30,20260512,0,23,1,A15N,1778636911,2026-05-12 18:48:31,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000008D,124150_D..N05R,D,0,20:41:30,20260512,0,23,1,A24N,1778636712,2026-05-12 18:45:12,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000010D,124300_D..S07R,D,0,20:43:00,20260512,0,21,1,R36S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000012D,125300_D..S07R,D,0,20:53:00,20260512,0,20,1,R31S,1778636916,2026-05-12 18:48:36,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000014D,126700_D..S07R,D,0,21:07:00,20260512,0,19,1,D22S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000016D,125400_D..N05R,D,0,20:54:38,20260512,0,24,1,D16N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000018D,127850_D..N05R,D,0,21:17:06,20260512,0,15,1,R34N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000020D,126600_D..N05R,D,0,21:06:02,20260512,0,19,1,R30N,1778636757,2026-05-12 18:45:57,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000022D,128100_D..S07R,D,0,21:21:00,20260512,0,11,1,A15S,1778636612,2026-05-12 18:43:32,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000024D,128800_D..S07R,D,0,21:28:00,20260512,0,11,1,A15S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000026D,129600_D..S07R,D,0,21:36:00,20260512,0,8,1,D11S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000028D,129100_D..N05R,D,0,21:31:00,20260512,0,15,1,R34N,1778636952,2026-05-12 18:49:12,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000030D,130100_D..S,D,0,21:41:00,20260512,0,5,1,D08S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000032D,130600_D..S07R,D,0,21:46:00,20260512,0,0,1,D03S,1778636922,2026-05-12 18:48:42,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000034D,131300_D..S05R,D,0,21:53:00,20260512,0,0,2,D01S,1778637180,2026-05-12 18:53:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000036D,131450_D..N05R,D,0,21:54:30,20260512,0,0,2,D43N,1778637270,2026-05-12 18:54:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000038D,132500_D..S05R,D,0,22:05:00,20260512,0,0,2,D01S,1778637900,2026-05-12 19:05:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000040D,132850_D..N05R,D,0,22:08:30,20260512,0,0,2,D43N,1778638110,2026-05-12 19:08:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000042D,130250_D..N05R,D,0,21:42:00,20260512,0,4,1,B20N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000044D,133700_D..S05R,D,0,22:17:00,20260512,0,0,2,D01S,1778638620,2026-05-12 19:17:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000046D,134850_D..S05R,D,0,22:28:30,20260512,0,0,2,D01S,1778639310,2026-05-12 19:28:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000048D,134150_D..N05R,D,0,22:21:30,20260512,0,0,2,D43N,1778638890,2026-05-12 19:21:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000050D,136100_D..S05R,D,0,22:41:00,20260512,0,0,2,D01S,1778640060,2026-05-12 19:41:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000052D,136750_D..N05R,D,0,22:47:30,20260512,0,0,2,D43N,1778640450,2026-05-12 19:47:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000002F,121450_F..S,F,0,20:14:30,20260512,0,43,1,D42S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000004F,121950_F..N81R,F,0,20:19:07,20260512,0,43,1,F02N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000006F,122750_F..S,F,0,20:27:30,20260512,0,40,1,F36S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000008F,122800_F..N81R,F,0,20:27:43,20260512,0,41,1,F04N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000010F,123633_F..N81R,F,0,20:35:32,20260512,0,38,1,F07N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000012F,123400_F..S,F,0,20:34:00,20260512,0,36,1,F32S,1778636948,2026-05-12 18:49:08,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000014F,124050_F..S,F,0,20:41:00,20260512,0,31,1,F26S,1778636949,2026-05-12 18:49:09,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000016F,124466_F..N81R,F,0,20:44:02,20260512,0,34,1,F09N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000018F,124750_F..S,F,0,20:47:30,20260512,0,26,1,F21S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000020F,125450_F..S,F,0,20:54:30,20260512,0,25,1,F20S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000022F,125300_F..N20R,F,0,20:52:39,20260512,0,32,1,B10N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000024F,126216_F..N20R,F,0,21:02:00,20260512,0,26,1,D20N,1778636942,2026-05-12 18:49:02,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000026F,126350_F..S,F,0,21:02:54,20260512,0,20,1,F14S,1778636946,2026-05-12 18:49:06,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000028F,127300_F..S,F,0,21:12:42,20260512,0,13,1,D15S,1778636946,2026-05-12 18:49:06,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000030F,127133_F..N20R,F,0,21:12:32,20260512,0,21,1,F18N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000032F,128300_F..S,F,0,21:23:24,20260512,0,10,1,B06S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000034F,128050_F..N20R,F,0,21:20:11,20260512,0,17,1,F22N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000036F,128800_F..N20R,F,0,21:28:00,20260512,0,13,1,F26N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000038F,129300_F..S,F,0,21:33:31,20260512,0,7,1,G08S,1778636822,2026-05-12 18:47:02,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000040F,129600_F..N20R,F,0,21:36:04,20260512,0,8,1,F32N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000042F,130300_F..S,F,0,21:42:32,20260512,0,4,1,F05S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000044F,131150_F..N20R,F,0,21:51:30,20260512,0,0,2,D43N,1778637090,2026-05-12 18:51:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000046F,130300_F..N20R,F,0,21:42:30,20260512,0,4,1,F36N,1778636946,2026-05-12 18:49:06,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000048F,131300_F..S,F,0,21:53:00,20260512,0,0,2,F01S,1778637180,2026-05-12 18:53:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000050F,132000_F..N20R,F,0,22:00:00,20260512,0,0,2,D43N,1778637600,2026-05-12 19:00:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000052F,132300_F..S,F,0,22:03:00,20260512,0,0,2,F01S,1778637780,2026-05-12 19:03:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000054F,132700_F..N20R,F,0,22:07:00,20260512,0,0,2,D43N,1778638020,2026-05-12 19:07:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000056F,133300_F..S,F,0,22:13:00,20260512,0,0,2,F01S,1778638380,2026-05-12 19:13:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000058F,133700_F..N20R,F,0,22:17:00,20260512,0,0,2,D43N,1778638620,2026-05-12 19:17:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000060F,134450_F..S,F,0,22:24:30,20260512,0,0,2,F01S,1778639070,2026-05-12 19:24:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000062F,134700_F..N20R,F,0,22:27:00,20260512,0,0,2,D43N,1778639220,2026-05-12 19:27:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000064F,135050_F..S,F,0,22:30:30,20260512,0,0,2,F01S,1778639430,2026-05-12 19:30:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000066F,135700_F..N20R,F,0,22:37:00,20260512,0,0,2,D43N,1778639820,2026-05-12 19:37:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000068F,136700_F..S,F,0,22:47:00,20260512,0,0,2,F01S,1778640420,2026-05-12 19:47:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000070F,135850_F..S,F,0,22:38:30,20260512,0,0,2,F01S,1778639910,2026-05-12 19:38:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000072F,136900_F..N20R,F,0,22:49:00,20260512,0,0,2,D43N,1778640540,2026-05-12 19:49:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000002M,128800_M..N25R,M,0,21:28:07,20260512,0,11,1,M16N,1778636927,2026-05-12 18:48:47,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000004M,129250_M..S25R,M,0,21:32:00,20260512,0,7,1,M09S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000006M,129550_M..N25R,M,0,21:35:30,20260512,0,7,1,M11N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000008M,130150_M..S25R,M,0,21:41:50,20260512,0,2,1,M14S,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000010M,130700_M..N25R,M,0,21:47:03,20260512,0,1,1,M04N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000012M,131150_M..S25R,M,0,21:51:30,20260512,0,0,2,M18S,1778637090,2026-05-12 18:51:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000014M,131700_M..N25R,M,0,21:57:00,20260512,0,0,2,M01N,1778637420,2026-05-12 18:57:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000016M,125100_M..N24R,M,0,20:51:24,20260512,0,30,1,G15N,1778636947,2026-05-12 18:49:07,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000018M,132150_M..S25R,M,0,22:01:30,20260512,0,0,2,M18S,1778637690,2026-05-12 19:01:30,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000020M,132700_M..N25R,M,0,22:07:00,20260512,0,0,2,M01N,1778638020,2026-05-12 19:07:00,,,0.0,0.0,0.0,0.0,0.0,0,0
BDFM,000022M,133150_M..S25R,M,0,22:11:30,20260512,0,0,2,M18S,1778638290,2026-05-12 19:11:30,,,0.0,0.0,0.0,0.0,0.0,0,0
