feed_name,entity_id,trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,current_stop_sequence,current_status,stop_id,timestamp_unix,timestamp_readable,vehicle_id,vehicle_label,latitude,longitude,bearing,odometer,speed,congestion_level,occupancy_status
1234567S,000051,122000_2..N,2,0,,20260512,0,43,1,204N,1778637502,2026-05-12 18:58:22,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000053,123200_2..N01R,2,0,,20260512,0,46,0,206N,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000055,123300_2..S01R,2,0,,20260512,0,43,0,241S,1778637498,2026-05-12 18:58:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000057,123900_2..N01R,2,0,,20260512,0,38,2,214N,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000059,124500_2..S01R,2,0,,20260512,0,38,1,235S,1778637458,2026-05-12 18:57:38,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000062,124900_2..N01R,2,0,,20260512,0,35,1,217N,1778637468,2026-05-12 18:57:48,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000064,125650_2..S01R,2,0,,20260512,0,30,1,137S,1778637378,2026-05-12 18:56:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000066,125900_2..N01R,2,0,,20260512,0,29,1,224N,1778637446,2026-05-12 18:57:26,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000068,126400_2..N01R,2,0,,20260512,0,27,1,226N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000070,126900_2..S01R,2,0,,20260512,0,27,2,127S,1778637501,2026-05-12 18:58:21,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000072,127200_2..N01R,2,0,,20260512,0,24,1,123N,1778637461,2026-05-12 18:57:41,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000074,127800_2..S01R,2,0,,20260512,0,23,2,226S,1778637502,2026-05-12 18:58:22,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000076,128000_2..N01R,2,0,,20260512,0,22,2,128N,1778637491,2026-05-12 18:58:11,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000078,128300_2..S01R,2,0,,20260512,0,19,1,221S,1778637440,2026-05-12 18:57:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000080,128850_2..N01R,2,0,,20260512,0,17,1,230N,1778637459,2026-05-12 18:57:39,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000082,129400_2..S01R,2,0,,20260512,0,17,2,219S,1778637490,2026-05-12 18:58:10,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000084,129650_2..N01R,2,0,,20260512,0,14,2,233N,1778637488,2026-05-12 18:58:08,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000087,130700_2..S01R,2,0,,20260512,0,9,1,211S,1778637497,2026-05-12 18:58:17,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000089,131000_2..N01R,2,0,,20260512,0,7,2,241N,1778637499,2026-05-12 18:58:19,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000098,125000_3..S01R,3,0,,20260512,0,34,0,257S,1778637488,2026-05-12 18:58:08,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000100,125300_3..N01R,3,0,,20260512,0,34,0,301N,1778637489,2026-05-12 18:58:09,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000102,126000_3..S01R,3,0,,20260512,0,28,2,251S,1778637501,2026-05-12 18:58:21,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000104,126300_3..N01R,3,0,,20260512,0,29,2,227N,1778637496,2026-05-12 18:58:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000106,127200_3..S01R,3,0,,20260512,0,23,2,238S,1778637499,2026-05-12 18:58:19,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000108,127200_3..N01R,3,0,,20260512,0,27,2,123N,1778637478,2026-05-12 18:57:58,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000110,127950_3..N01R,3,0,,20260512,0,24,2,132N,1778637495,2026-05-12 18:58:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000112,128400_3..S01R,3,0,,20260512,0,16,2,231S,1778637495,2026-05-12 18:58:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000114,128600_3..N01R,3,0,,20260512,0,20,2,230N,1778637499,2026-05-12 18:58:19,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000116,129600_3..S01R,3,0,,20260512,0,10,1,128S,1778637450,2026-05-12 18:57:30,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000118,129600_3..N01R,3,0,,20260512,0,13,1,237N,1778637472,2026-05-12 18:57:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000120,130600_3..N01R,3,0,,20260512,0,10,1,248N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000122,130800_3..S01R,3,0,,20260512,0,7,2,120S,1778637491,2026-05-12 18:58:11,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000124,131600_3..N01R,3,0,,20260512,0,3,1,255N,1778637498,2026-05-12 18:58:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000131,125550_4..N06R,4,0,,20260512,0,28,2,401N,1778637466,2026-05-12 18:57:46,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000133,125700_4..S05R,4,0,,20260512,0,30,2,239S,1778637492,2026-05-12 18:58:12,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000135,126100_4..N06R,4,0,,20260512,0,24,1,407N,1778637465,2026-05-12 18:57:45,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000137,126600_4..S05R,4,0,,20260512,0,24,2,423S,1778637499,2026-05-12 18:58:19,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000139,126900_4..N06R,4,0,,20260512,0,19,0,412N,1778637488,2026-05-12 18:58:08,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000141,127350_4..N06R,4,0,,20260512,0,17,2,414N,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000143,127700_4..S05R,4,0,,20260512,0,17,2,629S,1778637495,2026-05-12 18:58:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000145,128300_4..N06R,4,0,,20260512,0,14,0,621N,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000147,128700_4..S05R,4,0,,20260512,0,16,2,626S,1778637499,2026-05-12 18:58:19,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000149,129300_4..N06R,4,0,,20260512,0,11,1,631N,1778637494,2026-05-12 18:58:14,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000151,129700_4..S05R,4,0,,20260512,0,14,1,416S,1778637498,2026-05-12 18:58:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000153,130300_4..N06R,4,0,,20260512,0,8,0,418N,1778637493,2026-05-12 18:58:13,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000155,130600_4..S05R,4,0,,20260512,0,9,2,411S,1778637497,2026-05-12 18:58:17,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000157,131300_4..N06R,4,0,,20260512,0,3,2,235N,1778637494,2026-05-12 18:58:14,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000159,131550_4..S05R,4,0,,20260512,0,4,2,406S,1778637501,2026-05-12 18:58:21,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000161,132300_4..N06R,4,0,,20260512,0,1,1,250N,1778637225,2026-05-12 18:53:45,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000168,126400_5..S08R,5,0,,20260512,0,24,0,419S,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000170,127000_5..N73R,5,0,,20260512,0,23,2,503N,1778637468,2026-05-12 18:57:48,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000172,128350_5..N73R,5,0,,20260512,0,18,2,215N,1778637495,2026-05-12 18:58:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000174,129300_5..N73R,5,0,,20260512,0,11,1,222N,1778637493,2026-05-12 18:58:13,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000176,130400_5..N73R,5,0,,20260512,0,7,0,629N,1778637493,2026-05-12 18:58:13,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000178,130850_5..S01R,5,0,,20260512,0,6,2,213S,1778637477,2026-05-12 18:57:57,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000180,131400_5..N73R,5,0,,20260512,0,5,2,635N,1778637502,2026-05-12 18:58:22,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000186,103950_6..N02R,6X,0,,20260512,0,1,2,640N,1778622113,2026-05-12 14:41:53,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000189,126150_6..S01R,6,0,,20260512,0,34,1,636S,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000191,126600_6..N01R,6,0,,20260512,0,32,1,608N,1778637490,2026-05-12 18:58:10,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000193,126850_6..S01R,6,0,,20260512,0,32,1,634S,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000195,127100_6..N01R,6,0,,20260512,0,30,1,610N,1778637464,2026-05-12 18:57:44,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000197,127550_6..S01R,6,0,,20260512,0,27,1,629S,1778637472,2026-05-12 18:57:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000199,127600_6..N01R,6,0,,20260512,0,27,2,613N,1778637495,2026-05-12 18:58:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000201,128100_6..N01R,6,0,,20260512,0,24,2,616N,1778637486,2026-05-12 18:58:06,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000203,128300_6..S01R,6,0,,20260512,0,22,0,624S,1778637496,2026-05-12 18:58:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000205,128600_6..N01R,6,0,,20260512,0,21,2,619N,1778637488,2026-05-12 18:58:08,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000207,129100_6..N01R,6,0,,20260512,0,19,1,622N,1778637497,2026-05-12 18:58:17,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000209,129150_6..S01R,6,0,,20260512,0,19,2,621S,1778637496,2026-05-12 18:58:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000211,129600_6..N03X021,6,0,,20260512,0,15,1,626N,1778637470,2026-05-12 18:57:50,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000213,130000_6..S01X021,6,0,,20260512,0,9,2,619S,1778637494,2026-05-12 18:58:14,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000215,130100_6..N01R,6,0,,20260512,0,13,2,628N,1778637498,2026-05-12 18:58:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000217,130600_6..N01R,6,0,,20260512,0,10,0,631N,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000219,130750_6..S01X021,6,0,,20260512,0,8,2,613S,1778637499,2026-05-12 18:58:19,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000221,131250_6..N01R,6,0,,20260512,0,6,0,635N,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000223,131550_6..S01X021,6,0,,20260512,0,3,0,603S,1778637489,2026-05-12 18:58:09,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000225,131850_6..N01R,6,0,,20260512,0,1,1,640N,1778637228,2026-05-12 18:53:48,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000234,032950_7..S,7,0,,20260512,0,1,1,701S,1778577605,2026-05-12 02:20:05,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000236,039250_7X..S,7X,0,,20260512,0,10,1,720S,1778583449,2026-05-12 03:57:29,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000238,040450_7..S,7,0,,20260512,0,1,1,701S,1778582433,2026-05-12 03:40:33,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000240,041750_7X..S,7X,0,,20260512,0,10,1,720S,1778587122,2026-05-12 04:58:42,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000242,041800_7..N,7,0,,20260512,0,1,1,726N,1778583237,2026-05-12 03:53:57,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000244,042250_7..N,7,0,,20260512,0,1,1,726N,1778583814,2026-05-12 04:03:34,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000246,043250_7..N,7,0,,20260512,0,1,1,726N,1778584356,2026-05-12 04:12:36,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000248,044500_7..N,7,0,,20260512,0,1,2,726N,1778584996,2026-05-12 04:23:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000251,045150_7X..S,7X,0,,20260512,0,1,1,701S,1778585315,2026-05-12 04:28:35,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000253,045750_7X..S,7X,0,,20260512,0,1,1,701S,1778585764,2026-05-12 04:36:04,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000255,046750_7..S,7,0,,20260512,0,1,1,701S,1778586408,2026-05-12 04:46:48,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000257,048300_7..N,7,0,,20260512,0,1,1,726N,1778587050,2026-05-12 04:57:30,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000259,048800_7..N,7,0,,20260512,0,1,1,726N,1778587732,2026-05-12 05:08:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000261,049350_7X..S,7X,0,,20260512,0,1,1,701S,1778587454,2026-05-12 05:04:14,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000263,049700_7..N,7,0,,20260512,0,1,1,726N,1778587875,2026-05-12 05:11:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000265,050700_7X..S,7X,0,,20260512,0,1,1,701S,1778588797,2026-05-12 05:26:37,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000267,051150_7X..S,7X,0,,20260512,0,1,1,701S,1778589043,2026-05-12 05:30:43,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000269,051750_7X..S,7X,0,,20260512,0,1,1,701S,1778589261,2026-05-12 05:34:21,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000271,052800_7X..S,7X,0,,20260512,0,1,1,701S,1778589861,2026-05-12 05:44:21,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000273,055900_7X..S,7X,0,,20260512,0,1,1,701S,1778591350,2026-05-12 06:09:10,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000275,057600_7..N,7,0,,20260512,0,1,1,726N,1778592824,2026-05-12 06:33:44,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000277,058350_7..S,7,0,,20260512,0,1,1,701S,1778593377,2026-05-12 06:42:57,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000279,059200_7..N,7,0,,20260512,0,1,1,726N,1778593736,2026-05-12 06:48:56,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000281,067100_7..S,7,0,,20260512,0,1,1,701S,1778598279,2026-05-12 08:04:39,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000283,069600_7..S,7,0,,20260512,0,1,1,701S,1778599396,2026-05-12 08:23:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000285,127800_7..N,7,0,,20260512,0,22,0,701N,1778637483,2026-05-12 18:58:03,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000287,128150_7..N,7,0,,20260512,0,21,1,702N,1778637425,2026-05-12 18:57:05,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000289,128500_7..N,7,0,,20260512,0,21,0,702N,1778637489,2026-05-12 18:58:09,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000291,128500_7..S,7,0,,20260512,0,20,2,726S,1778637495,2026-05-12 18:58:15,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000293,128850_7..N,7,0,,20260512,0,20,1,705N,1778637462,2026-05-12 18:57:42,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000295,129000_7..S,7,0,,20260512,0,17,2,723S,1778637498,2026-05-12 18:58:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000297,129250_7..N,7,0,,20260512,0,17,0,708N,1778637489,2026-05-12 18:58:09,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000299,129500_7..S,7,0,,20260512,0,16,1,721S,1778637464,2026-05-12 18:57:44,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000301,129650_7..N,7,0,,20260512,0,14,0,711N,1778637479,2026-05-12 18:57:59,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000303,130000_7..S,7,0,,20260512,0,13,2,718S,1778637493,2026-05-12 18:58:13,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000305,130050_7..N,7,0,,20260512,0,11,1,714N,1778637496,2026-05-12 18:58:16,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000307,130500_7..S,7,0,,20260512,0,9,2,712S,1778637497,2026-05-12 18:58:17,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000309,130550_7..N,7,0,,20260512,0,8,2,718N,1778637474,2026-05-12 18:57:54,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000311,131000_7..S,7,0,,20260512,0,4,1,706S,1778637490,2026-05-12 18:58:10,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000313,131050_7..N,7,0,,20260512,0,5,1,721N,1778637457,2026-05-12 18:57:37,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000315,131500_7..S,7,0,,20260512,0,3,2,705S,1778637500,2026-05-12 18:58:20,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000317,131550_7..N,7,0,,20260512,0,3,1,724N,1778637498,2026-05-12 18:58:18,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000319,132000_7..S,7,0,,20260512,0,1,1,701S,1778637327,2026-05-12 18:55:27,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000321,132050_7..N,7,0,,20260512,0,1,1,726N,1778637352,2026-05-12 18:55:52,,,0.0,0.0,0.0,0.0,0.0,0,0
1234567S,000334,052550_7..N,7,0,,20260512,0,1,1,726N,1778589957,2026-05-12 05:45:57,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000002A,122350_A..N55R,A,0,20:23:30,20260512,0,35,1,A03N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000004A,123600_A..S58R,A,0,20:36:00,20260512,0,29,1,H04S,1778637412,2026-05-12 18:56:52,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000006A,124700_A..S57R,A,0,20:48:00,20260512,0,29,1,A65S,1778637488,2026-05-12 18:58:08,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000008A,124150_A..N55R,A,0,20:41:30,20260512,0,28,1,A24N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000010A,125450_A..N54R,A,0,20:54:30,20260512,0,25,1,A07N,1778637489,2026-05-12 18:58:09,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000012A,126100_A..N55R,A,0,21:01:00,20260512,0,22,1,A36N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000014A,125700_A..S58R,A,0,20:57:00,20260512,0,24,1,A59S,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000016A,126800_A..S57R,A,0,21:08:53,20260512,0,19,1,A46S,1778637462,2026-05-12 18:57:42,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000018A,126900_A..N54R,A,0,21:09:00,20260512,0,20,1,A27N,1778637317,2026-05-12 18:55:17,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000020A,127600_A..N54R,A,0,21:16:00,20260512,0,19,1,A28N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000022A,127900_A..S58R,A,0,21:19:14,20260512,0,16,1,A40S,1778637447,2026-05-12 18:57:27,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000024A,128050_A..N55R,A,0,21:20:00,20260512,0,14,1,A55N,1778637402,2026-05-12 18:56:42,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000026A,129250_A..N54R,A,0,21:32:30,20260512,0,11,1,A42N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000028A,128950_A..S57R,A,0,21:28:13,20260512,0,10,1,A28S,1778637451,2026-05-12 18:57:31,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000030A,130300_A..S58R,A,0,21:43:00,20260512,0,7,1,A15S,1778637477,2026-05-12 18:57:57,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000032A,131450_A..N58R,A,0,21:54:00,20260512,0,3,1,H08N,1778637477,2026-05-12 18:57:57,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000034A,130550_A..N55R,A,0,21:45:30,20260512,0,6,1,H04N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000036A,131450_A..N54R,A,0,21:54:30,20260512,0,3,1,A61N,1778637487,2026-05-12 18:58:07,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000038A,131500_A..S57R,A,0,21:55:00,20260512,0,1,1,A03S,1778637461,2026-05-12 18:57:41,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000040A,132600_A..S58R,A,0,22:06:00,20260512,0,0,2,A02S,1778637960,2026-05-12 19:06:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000042A,132800_A..S05R,A,0,22:08:00,20260512,0,0,2,A02S,1778638080,2026-05-12 19:08:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000044A,133150_A..N09R,A,0,22:11:30,20260512,0,0,2,H11N,1778638290,2026-05-12 19:11:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000046A,133800_A..N54R,A,0,22:18:00,20260512,0,0,2,A65N,1778638680,2026-05-12 19:18:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000048A,133600_A..S74R,A,0,22:16:00,20260512,0,0,2,A02S,1778638560,2026-05-12 19:16:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000050A,134100_A..N04R,A,0,22:21:00,20260512,0,0,2,A65N,1778638860,2026-05-12 19:21:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000052A,134650_A..S05R,A,0,22:26:30,20260512,0,0,2,A02S,1778639190,2026-05-12 19:26:30,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000054A,135400_A..S05R,A,0,22:34:00,20260512,0,0,2,A02S,1778639640,2026-05-12 19:34:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000056A,135600_A..N09R,A,0,22:36:00,20260512,0,0,2,H11N,1778639760,2026-05-12 19:36:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000058A,136200_A..S74R,A,0,22:42:00,20260512,0,0,2,A02S,1778640120,2026-05-12 19:42:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000060A,136500_A..N04R,A,0,22:45:00,20260512,0,0,2,A65N,1778640300,2026-05-12 19:45:00,,,0.0,0.0,0.0,0.0,0.0,0,0
ACE,000062A,137300_A..S05R,A,0,22:53:00,20260512,0,0,2,A02S,1778640780,2026-05-12 19:53:00,,,0.0,0.0,0.0,0.0,0.0,0,0
